Index,X_0,X_1,X_2,Fitness_Fitness_0,Fitness_Fitness_1,Fitness_Fitness_2,Critical
156,8.000000,6.222222,16.888889,-0.964495,0.766463,0.000000,1
157,-8.000000,8.000000,4.222222,-1.000000,0.830304,0.000000,1
158,-8.000000,8.000000,6.333333,-0.999993,0.813617,0.000000,1
159,-6.222222,8.000000,4.222222,-1.000000,0.838697,0.000000,1
160,-6.222222,8.000000,6.333333,-1.000000,0.844325,0.000000,1
161,-4.444444,8.000000,4.222222,-1.000000,0.837238,0.000000,1
162,-4.444444,8.000000,6.333333,-1.000000,0.841734,0.000000,1
163,-2.666667,8.000000,4.222222,-1.000000,0.819907,0.000000,1
164,-2.666667,8.000000,6.333333,-0.999961,0.840126,0.000000,1
165,-0.888889,8.000000,4.222222,-1.000000,0.812433,0.000000,1
166,-0.888889,8.000000,6.333333,-0.998573,0.840972,0.000000,1
167,0.888889,8.000000,2.111111,-0.985695,0.752172,0.000000,1
168,0.888889,8.000000,4.222222,-1.000000,0.801240,0.000000,1
169,0.888889,8.000000,6.333333,-0.999967,0.832131,0.000000,1
170,2.666667,8.000000,2.111111,-0.996940,0.747603,0.000000,1
171,2.666667,8.000000,4.222222,-1.000000,0.788898,0.000000,1
172,2.666667,8.000000,6.333333,-0.999998,0.815776,0.000000,1
173,4.444444,8.000000,2.111111,-0.998980,0.741278,0.000000,1
174,4.444444,8.000000,4.222222,-1.000000,0.780596,0.000000,1
175,4.444444,8.000000,6.333333,-0.999951,0.813941,0.000000,1
176,6.222222,8.000000,2.111111,-0.999580,0.726384,0.000000,1
177,6.222222,8.000000,4.222222,-1.000000,0.782881,0.000000,1
178,6.222222,8.000000,6.333333,-0.998450,0.796621,0.000000,1
179,8.000000,8.000000,2.111111,-0.999497,0.737056,0.000000,1
180,8.000000,8.000000,4.222222,-1.000000,0.776223,0.000000,1
181,8.000000,8.000000,16.888889,-0.960174,0.778350,0.000000,1
