Index,X_0,X_1,X_2,Fitness_Fitness_0,Fitness_Fitness_1,Fitness_Fitness_2,Critical
90,-2.666667,-6.222222,16.888889,-0.983630,0.721799,0.000000,1
91,-2.666667,-6.222222,19.000000,-0.992083,0.688063,0.000000,1
92,-0.888889,-6.222222,0.000000,-1.000000,0.787840,0.000000,1
93,-0.888889,-6.222222,2.111111,-1.000000,0.832013,0.000000,1
94,-0.888889,-6.222222,10.555556,-0.788165,0.761773,0.000000,1
95,-0.888889,-6.222222,12.666667,-0.880288,0.733487,0.000000,1
96,-0.888889,-6.222222,16.888889,-0.997557,0.721429,0.000000,1
97,-0.888889,-6.222222,19.000000,-0.871141,0.698006,0.000000,1
98,0.888889,-6.222222,0.000000,-1.000000,0.786231,0.000000,1
99,0.888889,-6.222222,2.111111,-0.999999,0.825312,0.000000,1
100,0.888889,-6.222222,10.555556,-0.723130,0.767665,0.000000,1
101,0.888889,-6.222222,12.666667,-0.942378,0.746381,0.000000,1
102,0.888889,-6.222222,14.777778,-0.876661,0.744820,0.000000,1
103,0.888889,-6.222222,16.888889,-0.996432,0.723159,0.000000,1
104,2.666667,-6.222222,0.000000,-0.999985,0.781200,0.000000,1
105,2.666667,-6.222222,2.111111,-0.998308,0.811317,0.000000,1
106,2.666667,-6.222222,10.555556,-0.817541,0.742509,0.000000,1
107,2.666667,-6.222222,12.666667,-0.897083,0.758789,0.000000,1
108,2.666667,-6.222222,14.777778,-0.800577,0.752249,0.000000,1
109,2.666667,-6.222222,16.888889,-0.710121,0.704388,0.000000,1
110,4.444444,-6.222222,0.000000,-0.981183,0.765502,0.000000,1
111,4.444444,-6.222222,2.111111,-0.953843,0.811505,0.000000,1
112,4.444444,-6.222222,6.333333,-0.959772,0.712312,0.000000,1
113,4.444444,-6.222222,10.555556,-0.975315,0.722506,0.000000,1
114,4.444444,-6.222222,12.666667,-0.741067,0.762201,0.000000,1
115,6.222222,-6.222222,0.000000,-0.748919,0.773431,0.000000,1
116,6.222222,-6.222222,2.111111,-0.823071,0.787304,0.000000,1
117,6.222222,-6.222222,4.222222,-0.778187,0.730473,0.000000,1
118,6.222222,-6.222222,6.333333,-0.986058,0.719304,0.000000,1
119,6.222222,-6.222222,8.444444,-0.801410,0.738942,0.000000,1
120,6.222222,-6.222222,10.555556,-0.909695,0.711590,0.000000,1
121,6.222222,-6.222222,12.666667,-0.999601,0.771433,0.000000,1
122,8.000000,-6.222222,0.000000,-0.727526,0.762661,0.000000,1
123,8.000000,-6.222222,2.111111,-0.855194,0.770489,0.000000,1
124,8.000000,-6.222222,4.222222,-0.896665,0.736106,0.000000,1
125,8.000000,-6.222222,6.333333,-0.916794,0.734281,0.000000,1
126,8.000000,-6.222222,12.666667,-0.999996,0.782620,0.000000,1
127,8.000000,-6.222222,16.888889,-0.750038,0.721251,0.000000,1
128,-8.000000,-4.444444,2.111111,-0.758366,0.799952,0.000000,1
129,-8.000000,-4.444444,4.222222,-0.977575,0.802307,0.000000,1
130,-8.000000,-4.444444,6.333333,-0.997605,0.761575,0.000000,1
131,-8.000000,-4.444444,8.444444,-0.996828,0.815238,0.000000,1
132,-8.000000,-4.444444,10.555556,-0.952693,0.729665,0.000000,1
133,-8.000000,-4.444444,12.666667,-0.937465,0.760964,0.000000,1
134,-8.000000,-4.444444,16.888889,-0.896336,0.747031,0.000000,1
135,-8.000000,-4.444444,19.000000,-0.950730,0.665882,0.000000,1
136,-6.222222,-4.444444,2.111111,-0.973211,0.818993,0.000000,1
137,-6.222222,-4.444444,4.222222,-0.726572,0.794893,0.000000,1
138,-6.222222,-4.444444,6.333333,-0.961731,0.747377,0.000000,1
139,-6.222222,-4.444444,8.444444,-0.998712,0.815011,0.000000,1
140,-6.222222,-4.444444,10.555556,-0.890873,0.737116,0.000000,1
141,-6.222222,-4.444444,12.666667,-0.932428,0.718827,0.000000,1
142,-6.222222,-4.444444,16.888889,-0.909488,0.755860,0.000000,1
143,-6.222222,-4.444444,19.000000,-0.976461,0.690231,0.000000,1
144,-4.444444,-4.444444,0.000000,-0.842841,0.780224,0.000000,1
145,-4.444444,-4.444444,2.111111,-0.998606,0.801729,0.000000,1
146,-4.444444,-4.444444,8.444444,-0.982985,0.803613,0.000000,1
147,-4.444444,-4.444444,12.666667,-0.950772,0.704067,0.000000,1
148,-4.444444,-4.444444,16.888889,-0.797158,0.727404,0.000000,1
149,-4.444444,-4.444444,19.000000,-0.978659,0.686592,0.000000,1
150,-2.666667,-4.444444,0.000000,-0.998578,0.773093,0.000000,1
151,-2.666667,-4.444444,2.111111,-0.999351,0.812819,0.000000,1
152,-2.666667,-4.444444,12.666667,-0.960234,0.733967,0.000000,1
153,-2.666667,-4.444444,16.888889,-0.945670,0.735379,0.000000,1
154,-2.666667,-4.444444,19.000000,-0.985072,0.709804,0.000000,1
155,-0.888889,-4.444444,0.000000,-0.999980,0.777837,0.000000,1
156,-0.888889,-4.444444,2.111111,-0.999887,0.815743,0.000000,1
157,-0.888889,-4.444444,10.555556,-0.794324,0.751107,0.000000,1
158,-0.888889,-4.444444,12.666667,-0.956582,0.746003,0.000000,1
159,-0.888889,-4.444444,16.888889,-0.983128,0.722959,0.000000,1
160,-0.888889,-4.444444,19.000000,-0.822389,0.714826,0.000000,1
161,0.888889,-4.444444,0.000000,-0.999979,0.764796,0.000000,1
162,0.888889,-4.444444,2.111111,-0.999756,0.794203,0.000000,1
163,0.888889,-4.444444,10.555556,-0.842949,0.766168,0.000000,1
164,0.888889,-4.444444,12.666667,-0.947897,0.763435,0.000000,1
165,0.888889,-4.444444,16.888889,-0.970600,0.712883,0.000000,1
166,2.666667,-4.444444,0.000000,-0.998730,0.755782,0.000000,1
167,2.666667,-4.444444,2.111111,-0.989791,0.792947,0.000000,1
168,2.666667,-4.444444,4.222222,-0.735287,0.745098,0.000000,1
169,2.666667,-4.444444,10.555556,-0.892517,0.731625,0.000000,1
170,4.444444,-4.444444,0.000000,-0.924031,0.771989,0.000000,1
171,4.444444,-4.444444,2.111111,-0.746026,0.792187,0.000000,1
172,4.444444,-4.444444,10.555556,-0.928070,0.699051,0.000000,1
173,4.444444,-4.444444,12.666667,-0.990535,0.755313,0.000000,1
174,6.222222,-4.444444,2.111111,-0.854150,0.765030,0.000000,1
175,6.222222,-4.444444,10.555556,-0.977073,0.707781,0.000000,1
176,6.222222,-4.444444,12.666667,-0.999994,0.782776,0.000000,1
177,8.000000,-4.444444,0.000000,-0.883572,0.749230,0.000000,1
178,8.000000,-4.444444,2.111111,-0.902021,0.755264,0.000000,1
179,8.000000,-4.444444,4.222222,-0.734317,0.732992,0.000000,1
180,8.000000,-4.444444,12.666667,-1.000000,0.790349,0.000000,1
181,-8.000000,-2.666667,4.222222,-0.969927,0.815317,0.000000,1
182,-8.000000,-2.666667,6.333333,-0.966299,0.784727,0.000000,1
183,-8.000000,-2.666667,8.444444,-0.709310,0.813422,0.000000,1
184,-8.000000,-2.666667,10.555556,-0.855480,0.724240,0.000000,1
185,-8.000000,-2.666667,19.000000,-0.948913,0.697798,0.000000,1
186,-6.222222,-2.666667,6.333333,-0.852893,0.760907,0.000000,1
187,-6.222222,-2.666667,8.444444,-0.996955,0.818661,0.000000,1
188,-6.222222,-2.666667,10.555556,-0.897037,0.730766,0.000000,1
189,-6.222222,-2.666667,12.666667,-0.950101,0.729659,0.000000,1
190,-6.222222,-2.666667,14.777778,-0.750014,0.710559,0.000000,1
191,-6.222222,-2.666667,16.888889,-0.758923,0.751222,0.000000,1
192,-6.222222,-2.666667,19.000000,-0.980968,0.681596,0.000000,1
193,-4.444444,-2.666667,2.111111,-0.764055,0.792324,0.000000,1
194,-4.444444,-2.666667,8.444444,-0.973363,0.812509,0.000000,1
195,-4.444444,-2.666667,12.666667,-0.963214,0.730644,0.000000,1
196,-4.444444,-2.666667,19.000000,-0.981368,0.720249,0.000000,1
197,-2.666667,-2.666667,0.000000,-0.888120,0.773484,0.000000,1
198,-2.666667,-2.666667,2.111111,-0.871628,0.797850,0.000000,1
199,-2.666667,-2.666667,8.444444,-0.953103,0.799369,0.000000,1
200,-2.666667,-2.666667,12.666667,-0.970966,0.735871,0.000000,1
201,-2.666667,-2.666667,16.888889,-0.861062,0.735466,0.000000,1
202,-2.666667,-2.666667,19.000000,-0.935183,0.722396,0.000000,1
203,-0.888889,-2.666667,0.000000,-0.992763,0.769841,0.000000,1
204,-0.888889,-2.666667,2.111111,-0.964966,0.786898,0.000000,1
205,-0.888889,-2.666667,12.666667,-0.976436,0.757825,0.000000,1
206,-0.888889,-2.666667,16.888889,-0.890223,0.731954,0.000000,1
207,-0.888889,-2.666667,19.000000,-0.710117,0.717028,0.000000,1
208,0.888889,-2.666667,0.000000,-0.999442,0.766988,0.000000,1
209,0.888889,-2.666667,2.111111,-0.970544,0.786290,0.000000,1
210,0.888889,-2.666667,10.555556,-0.855015,0.750468,0.000000,1
211,0.888889,-2.666667,12.666667,-0.708736,0.765581,0.000000,1
212,2.666667,-2.666667,0.000000,-0.996782,0.757291,0.000000,1
213,2.666667,-2.666667,2.111111,-0.952494,0.768005,0.000000,1
214,2.666667,-2.666667,10.555556,-0.815933,0.730941,0.000000,1
215,4.444444,-2.666667,0.000000,-0.973148,0.747194,0.000000,1
216,4.444444,-2.666667,2.111111,-0.877599,0.761625,0.000000,1
217,4.444444,-2.666667,10.555556,-0.873969,0.697007,0.000000,1
218,4.444444,-2.666667,12.666667,-0.997221,0.758036,0.000000,1
219,6.222222,-2.666667,0.000000,-0.953188,0.739846,0.000000,1
220,6.222222,-2.666667,2.111111,-0.916446,0.750265,0.000000,1
221,6.222222,-2.666667,10.555556,-0.884923,0.713104,0.000000,1
222,6.222222,-2.666667,12.666667,-0.999996,0.767558,0.000000,1
223,8.000000,-2.666667,0.000000,-0.988374,0.717077,0.000000,1
224,8.000000,-2.666667,2.111111,-0.954498,0.729718,0.000000,1
225,8.000000,-2.666667,10.555556,-0.878907,0.749591,0.000000,1
226,8.000000,-2.666667,12.666667,-1.000000,0.785965,0.000000,1
227,-8.000000,-0.888889,4.222222,-0.999399,0.804833,0.000000,1
228,-8.000000,-0.888889,10.555556,-0.867222,0.723249,0.000000,1
229,-8.000000,-0.888889,19.000000,-0.958732,0.712337,0.000000,1
230,-6.222222,-0.888889,4.222222,-0.917679,0.805999,0.000000,1
231,-6.222222,-0.888889,8.444444,-0.762462,0.816378,0.000000,1
232,-6.222222,-0.888889,10.555556,-0.867366,0.724401,0.000000,1
233,-6.222222,-0.888889,12.666667,-0.932369,0.717890,0.000000,1
234,-6.222222,-0.888889,19.000000,-0.928794,0.724314,0.000000,1
235,-4.444444,-0.888889,12.666667,-0.949703,0.721242,0.000000,1
236,-4.444444,-0.888889,19.000000,-0.962275,0.723653,0.000000,1
237,-2.666667,-0.888889,12.666667,-0.974642,0.755416,0.000000,1
238,-2.666667,-0.888889,19.000000,-0.928728,0.748511,0.000000,1
239,-0.888889,-0.888889,8.444444,-0.799654,0.775364,0.000000,1
240,-0.888889,-0.888889,12.666667,-0.932556,0.761720,0.000000,1
241,-0.888889,-0.888889,16.888889,-0.709805,0.753904,0.000000,1
242,-0.888889,-0.888889,19.000000,-0.717699,0.750927,0.000000,1
243,0.888889,-0.888889,0.000000,-0.926344,0.758857,0.000000,1
244,0.888889,-0.888889,2.111111,-0.731845,0.775963,0.000000,1
245,2.666667,-0.888889,0.000000,-0.979398,0.755147,0.000000,1
246,2.666667,-0.888889,2.111111,-0.793333,0.745835,0.000000,1
247,2.666667,-0.888889,4.222222,-0.818990,0.723845,0.000000,1
248,2.666667,-0.888889,10.555556,-0.826938,0.733650,0.000000,1
249,2.666667,-0.888889,12.666667,-0.801388,0.757053,0.000000,1
250,4.444444,-0.888889,0.000000,-0.975576,0.738966,0.000000,1
251,4.444444,-0.888889,2.111111,-0.859943,0.738352,0.000000,1
252,4.444444,-0.888889,4.222222,-0.772727,0.738093,0.000000,1
253,4.444444,-0.888889,10.555556,-0.742749,0.709966,0.000000,1
254,4.444444,-0.888889,12.666667,-0.986960,0.755007,0.000000,1
255,6.222222,-0.888889,0.000000,-0.982359,0.725160,0.000000,1
256,6.222222,-0.888889,2.111111,-0.903136,0.736596,0.000000,1
257,6.222222,-0.888889,10.555556,-0.752092,0.725567,0.000000,1
258,6.222222,-0.888889,12.666667,-0.999959,0.760784,0.000000,1
259,8.000000,-0.888889,0.000000,-0.991557,0.712066,0.000000,1
260,8.000000,-0.888889,2.111111,-0.938426,0.733593,0.000000,1
261,8.000000,-0.888889,10.555556,-0.893639,0.758879,0.000000,1
262,8.000000,-0.888889,12.666667,-0.999999,0.785877,0.000000,1
263,-8.000000,0.888889,4.222222,-0.999896,0.807681,0.000000,1
264,-8.000000,0.888889,10.555556,-0.860938,0.716922,0.000000,1
265,-8.000000,0.888889,19.000000,-0.973599,0.733993,0.000000,1
266,-6.222222,0.888889,4.222222,-0.915922,0.813697,0.000000,1
267,-6.222222,0.888889,10.555556,-0.896252,0.715888,0.000000,1
268,-6.222222,0.888889,12.666667,-0.907424,0.720007,0.000000,1
269,-6.222222,0.888889,19.000000,-0.912733,0.741905,0.000000,1
270,-4.444444,0.888889,12.666667,-0.946928,0.733007,0.000000,1
271,-4.444444,0.888889,19.000000,-0.759266,0.736368,0.000000,1
272,-2.666667,0.888889,12.666667,-0.972991,0.748330,0.000000,1
273,-2.666667,0.888889,14.777778,-0.851761,0.722265,0.000000,1
274,-0.888889,0.888889,2.111111,-0.723843,0.749930,0.000000,1
275,-0.888889,0.888889,4.222222,-0.819328,0.780895,0.000000,1
276,-0.888889,0.888889,12.666667,-0.771640,0.760368,0.000000,1
277,-0.888889,0.888889,14.777778,-0.763517,0.752525,0.000000,1
278,-0.888889,0.888889,19.000000,-0.789140,0.759045,0.000000,1
279,0.888889,0.888889,0.000000,-0.819533,0.743544,0.000000,1
280,0.888889,0.888889,2.111111,-0.924446,0.735240,0.000000,1
281,0.888889,0.888889,4.222222,-0.862659,0.759699,0.000000,1
282,0.888889,0.888889,6.333333,-0.713924,0.762847,0.000000,1
283,2.666667,0.888889,0.000000,-0.955126,0.741726,0.000000,1
284,2.666667,0.888889,2.111111,-0.963415,0.724354,0.000000,1
285,2.666667,0.888889,4.222222,-0.869443,0.732611,0.000000,1
286,2.666667,0.888889,12.666667,-0.932992,0.765702,0.000000,1
287,4.444444,0.888889,0.000000,-0.994061,0.722241,0.000000,1
288,4.444444,0.888889,2.111111,-0.979663,0.711301,0.000000,1
289,4.444444,0.888889,4.222222,-0.940205,0.738551,0.000000,1
290,4.444444,0.888889,12.666667,-0.991529,0.759116,0.000000,1
291,6.222222,0.888889,0.000000,-0.998450,0.705844,0.000000,1
292,6.222222,0.888889,2.111111,-0.977246,0.708679,0.000000,1
293,6.222222,0.888889,4.222222,-0.914949,0.744782,0.000000,1
294,6.222222,0.888889,12.666667,-0.999916,0.764174,0.000000,1
295,8.000000,0.888889,0.000000,-0.998990,0.689282,0.000000,1
296,8.000000,0.888889,2.111111,-0.982590,0.709608,0.000000,1
297,8.000000,0.888889,4.222222,-0.857991,0.742246,0.000000,1
298,8.000000,0.888889,12.666667,-0.999997,0.761771,0.000000,1
299,-8.000000,2.666667,4.222222,-0.998686,0.814029,0.000000,1
300,-8.000000,2.666667,10.555556,-0.727384,0.720741,0.000000,1
301,-8.000000,2.666667,19.000000,-0.992121,0.716554,0.000000,1
302,-6.222222,2.666667,4.222222,-0.947475,0.809862,0.000000,1
303,-6.222222,2.666667,10.555556,-0.844537,0.711580,0.000000,1
304,-6.222222,2.666667,12.666667,-0.900835,0.735312,0.000000,1
305,-6.222222,2.666667,14.777778,-0.835205,0.716924,0.000000,1
306,-6.222222,2.666667,19.000000,-0.864765,0.731013,0.000000,1
307,-4.444444,2.666667,0.000000,-0.762770,0.738518,0.000000,1
308,-4.444444,2.666667,2.111111,-0.727310,0.748845,0.000000,1
309,-4.444444,2.666667,12.666667,-0.954066,0.720798,0.000000,1
310,-4.444444,2.666667,14.777778,-0.940705,0.722851,0.000000,1
311,-2.666667,2.666667,0.000000,-0.877496,0.730401,0.000000,1
312,-2.666667,2.666667,2.111111,-0.983445,0.749925,0.000000,1
313,-2.666667,2.666667,4.222222,-0.700022,0.798086,0.000000,1
314,-2.666667,2.666667,12.666667,-0.953554,0.750574,0.000000,1
315,-2.666667,2.666667,14.777778,-0.975876,0.733654,0.000000,1
316,-0.888889,2.666667,0.000000,-0.975627,0.726055,0.000000,1
317,-0.888889,2.666667,2.111111,-0.998087,0.738627,0.000000,1
318,-0.888889,2.666667,4.222222,-0.968971,0.787972,0.000000,1
319,0.888889,2.666667,0.000000,-0.989100,0.720689,0.000000,1
320,0.888889,2.666667,2.111111,-0.996335,0.736801,0.000000,1
321,0.888889,2.666667,4.222222,-0.945572,0.771620,0.000000,1
322,0.888889,2.666667,6.333333,-0.898427,0.778680,0.000000,1
323,2.666667,2.666667,0.000000,-0.994587,0.705621,0.000000,1
324,2.666667,2.666667,2.111111,-0.988474,0.708551,0.000000,1
325,2.666667,2.666667,4.222222,-0.930460,0.755124,0.000000,1
326,2.666667,2.666667,6.333333,-0.917658,0.764871,0.000000,1
327,2.666667,2.666667,12.666667,-0.954851,0.764042,0.000000,1
328,4.444444,2.666667,0.000000,-0.996962,0.706459,0.000000,1
329,4.444444,2.666667,2.111111,-0.993267,0.699811,0.000000,1
330,4.444444,2.666667,4.222222,-0.982464,0.758691,0.000000,1
331,4.444444,2.666667,6.333333,-0.742164,0.747234,0.000000,1
332,4.444444,2.666667,12.666667,-0.992446,0.772840,0.000000,1
333,6.222222,2.666667,0.000000,-0.998768,0.686048,0.000000,1
334,6.222222,2.666667,2.111111,-0.996024,0.704293,0.000000,1
335,6.222222,2.666667,4.222222,-0.960051,0.748047,0.000000,1
336,6.222222,2.666667,12.666667,-0.998827,0.772328,0.000000,1
337,8.000000,2.666667,0.000000,-0.999461,0.680920,0.000000,1
338,8.000000,2.666667,2.111111,-0.993998,0.704055,0.000000,1
339,8.000000,2.666667,4.222222,-0.870845,0.759842,0.000000,1
340,8.000000,2.666667,12.666667,-0.999982,0.776100,0.000000,1
341,-8.000000,4.444444,0.000000,-0.843763,0.717233,0.000000,1
342,-8.000000,4.444444,4.222222,-0.999677,0.814278,0.000000,1
343,-8.000000,4.444444,6.333333,-0.997588,0.806764,0.000000,1
344,-8.000000,4.444444,8.444444,-0.955542,0.771535,0.000000,1
345,-8.000000,4.444444,14.777778,-0.772970,0.719830,0.000000,1
346,-8.000000,4.444444,19.000000,-0.989198,0.750219,0.000000,1
347,-6.222222,4.444444,0.000000,-0.933060,0.725590,0.000000,1
348,-6.222222,4.444444,4.222222,-0.997788,0.809875,0.000000,1
349,-6.222222,4.444444,6.333333,-0.998730,0.807472,0.000000,1
350,-6.222222,4.444444,8.444444,-0.995224,0.800074,0.000000,1
351,-6.222222,4.444444,12.666667,-0.931369,0.699236,0.000000,1
352,-6.222222,4.444444,14.777778,-0.934360,0.701070,0.000000,1
353,-6.222222,4.444444,19.000000,-0.877754,0.745640,0.000000,1
354,-4.444444,4.444444,0.000000,-0.891056,0.716164,0.000000,1
355,-4.444444,4.444444,2.111111,-0.799710,0.719625,0.000000,1
356,-4.444444,4.444444,4.222222,-0.947301,0.807041,0.000000,1
357,-4.444444,4.444444,6.333333,-0.997293,0.812628,0.000000,1
358,-4.444444,4.444444,8.444444,-0.907456,0.784259,0.000000,1
359,-4.444444,4.444444,12.666667,-0.958904,0.741318,0.000000,1
360,-4.444444,4.444444,14.777778,-0.977967,0.721854,0.000000,1
361,-2.666667,4.444444,0.000000,-0.933229,0.723990,0.000000,1
362,-2.666667,4.444444,2.111111,-0.993226,0.720755,0.000000,1
363,-2.666667,4.444444,4.222222,-0.855343,0.798192,0.000000,1
364,-2.666667,4.444444,12.666667,-0.922302,0.748542,0.000000,1
365,-2.666667,4.444444,14.777778,-0.952142,0.748673,0.000000,1
366,-0.888889,4.444444,0.000000,-0.987305,0.718460,0.000000,1
367,-0.888889,4.444444,2.111111,-0.998780,0.724290,0.000000,1
368,-0.888889,4.444444,4.222222,-0.967415,0.779918,0.000000,1
369,0.888889,4.444444,0.000000,-0.996515,0.697859,0.000000,1
370,0.888889,4.444444,2.111111,-0.999228,0.681686,0.000000,1
371,0.888889,4.444444,4.222222,-0.975413,0.769412,0.000000,1
372,0.888889,4.444444,6.333333,-0.936757,0.799099,0.000000,1
373,2.666667,4.444444,0.000000,-0.997775,0.693595,0.000000,1
374,2.666667,4.444444,2.111111,-0.999089,0.683007,0.000000,1
375,2.666667,4.444444,4.222222,-0.984817,0.763618,0.000000,1
376,2.666667,4.444444,6.333333,-0.973262,0.793917,0.000000,1
377,2.666667,4.444444,12.666667,-0.885959,0.762482,0.000000,1
378,4.444444,4.444444,0.000000,-0.998755,0.695694,0.000000,1
379,4.444444,4.444444,2.111111,-0.998974,0.695376,0.000000,1
380,4.444444,4.444444,4.222222,-0.994421,0.750837,0.000000,1
381,4.444444,4.444444,6.333333,-0.942580,0.748988,0.000000,1
382,4.444444,4.444444,12.666667,-0.993748,0.755620,0.000000,1
